0.9000000000000000222045	0.2999999999999999888978	-142.808754	-142.233776	0.000000	1.000000
0.8879725752896913126833	0.3774912281694982052471	-105.040592	-103.642825	0.632000	1.000000
0.9118677974935296415282	0.4180947657091748648206	-92.086622	-91.602578	0.632000	1.000000
0.9257633543967060951729	0.4149491143849323160353	-91.619368	-91.093574	0.632000	1.000000
0.9281266488330763841930	0.4224045377016042990270	-90.320284	-89.658837	0.632000	1.000000
0.9471758935782861321684	0.4435416454225015736590	-86.913769	-85.622260	0.632000	1.000000
0.9996157041249271735239	0.4372179620016547474393	-85.382574	-84.210128	0.632000	1.000000
0.9849985101858391711716	0.4686474030087578457326	-81.908701	-81.822083	0.632000	1.000000
0.9723053981030259640406	0.4815871531685321227378	-81.804154	-81.464173	0.632000	1.000000
0.9807445676326179695437	0.4805338206218130459035	-82.176213	-81.243508	0.632000	1.000000
1.0366677776296544521983	0.4945721604688556594098	-79.902020	-79.623097	0.632000	1.000000
1.0389322871786113022807	0.4984245912121917920778	-80.163231	-79.490676	0.632000	1.000000
1.0365912634624729893318	0.5215053517130021631942	-78.986430	-79.076419	0.632000	1.000000
1.0919668858658475585344	0.4850848610935397653421	-80.851525	-80.266968	0.632000	1.000000
1.0813868353124100885054	0.4813669448585184973410	-80.342820	-80.281721	0.632000	1.000000
0.9588572384991086439143	0.5029797116809219259537	-81.294317	-81.056115	0.632000	1.000000
0.9716713376204564323046	0.5172852260528132406492	-80.433538	-80.286978	0.632000	1.000000
0.9769731391769751471799	0.5418619495231343785591	-79.825224	-79.973240	0.632000	1.000000
1.0498016916490109373683	0.5231377628195565954172	-80.007616	-79.019639	0.632000	1.000000
1.0509095582609793151363	0.5261143587638547058916	-79.510665	-79.000475	0.632000	1.000000
1.0474441407509602619541	0.5316318668502562072575	-79.137771	-78.987534	0.632000	1.000000
1.0216569256129937048883	0.5214044327893213592873	-79.564804	-79.204128	0.632000	1.000000
1.0411326139149763569947	0.5535373040413122947001	-79.039319	-79.141324	0.632000	1.000000
1.0592997998312818630495	0.5024461274141187594466	-80.251716	-79.356908	0.632000	1.000000
1.0343210833900298162291	0.5375692297886318637978	-80.627470	-79.045197	0.632000	1.000000
1.0708291440133554939251	0.4844438443403546457056	-80.977976	-80.032633	0.632000	1.000000
1.0612569231130153379894	0.5101377802040876208167	-79.111566	-79.197586	0.632000	1.000000
1.0704098732079949662932	0.5669177912493384985382	-80.156247	-79.398308	0.632000	1.000000
1.0441030961595845205636	0.5939769891788495570495	-80.730673	-80.082678	0.632000	1.000000
