0.9000000000000000222045	0.2999999999999999888978	-142.010633	-142.233776	0.856000	1.000000
1.0893708444464083040515	0.3232907711884787649304	-115.350248	-115.573391	0.856000	1.000000
1.0971423195193812372139	0.3237726389980062902119	-115.397187	-115.620330	0.856000	1.000000
1.0492441179012452767694	0.3406297902965537693909	-106.430681	-106.653824	0.856000	1.000000
1.0231956867868752247830	0.3974332220331705523009	-89.614760	-89.837904	0.856000	1.000000
0.8677205753541017418939	0.5374366573828560644799	-84.658233	-84.881377	0.856000	1.000000
0.8769808734191977261929	0.5050009520333350598875	-85.083034	-85.306178	0.856000	1.000000
0.8906640199518195410988	0.5117360948813760579412	-83.913810	-84.136954	0.856000	1.000000
0.9383413519867576102484	0.5385201757709998648949	-81.005446	-81.228590	0.856000	1.000000
0.9610649985231085601356	0.5532641462303867774253	-80.251573	-80.474717	0.856000	1.000000
0.9599563717143215768601	0.5408058982154574367840	-80.235206	-80.458349	0.856000	1.000000
0.9612810464819951938864	0.5566677637800404587765	-80.276124	-80.499267	0.856000	1.000000
1.0126879788744773680520	0.5594814080200484207595	-79.235712	-79.458855	0.856000	1.000000
1.0379359309971922797899	0.5492755860177492843732	-78.881381	-79.104525	0.856000	1.000000
1.0398000493730037430140	0.5224023015681393822263	-78.829249	-79.052392	0.856000	1.000000
1.0712413550487851487958	0.5541494599335425874642	-78.965265	-79.188409	0.856000	1.000000
1.0462550620563504377714	0.5508927459995844877483	-78.871365	-79.094508	0.856000	1.000000
1.1237520241759317851660	0.5424252938426935566341	-79.659373	-79.882517	0.856000	1.000000
1.1001519407646327408656	0.5222320786735763498143	-79.223763	-79.446906	0.856000	1.000000
1.1127640944024248526034	0.5366883613422290810746	-79.400728	-79.623871	0.856000	1.000000
1.0911156292886761143279	0.4954000941465867557945	-79.632222	-79.855365	0.856000	1.000000
1.0701620898011661164873	0.5140343710712014235753	-78.956055	-79.179198	0.856000	1.000000
1.0714221461331585594223	0.5116408988866193441325	-79.003119	-79.226262	0.856000	1.000000
1.0547052173350313086786	0.5178352550455147529362	-78.846481	-79.069624	0.856000	1.000000
1.0663465992832972251136	0.5219298544707690057365	-78.841527	-79.064671	0.856000	1.000000
1.1167227536197026349640	0.5555641153945739540987	-79.600127	-79.823270	0.856000	1.000000
1.1175567077588732800564	0.5697714165536933439427	-79.841706	-80.064850	0.856000	1.000000
1.1263115594666757157682	0.5955339263875303323914	-80.675829	-80.898972	0.856000	1.000000
1.1089232913793285462134	0.5625583261390659783885	-79.547654	-79.770797	0.856000	1.000000
1.0861468432755065904871	0.5503288586548824579125	-79.049234	-79.272378	0.856000	1.000000
1.0682144988432009657942	0.5344467778735720875360	-78.805150	-79.028293	0.856000	1.000000
1.0428673182857999268691	0.5461554946379199027007	-78.832187	-79.055330	0.856000	1.000000
1.0550352937596809699272	0.5620281914813950452370	-79.031210	-79.254353	0.856000	1.000000
1.0672957234674931292773	0.5674372860327230316813	-79.169660	-79.392803	0.856000	1.000000
1.0700146864819823910864	0.5351873208413530091931	-78.816556	-79.039699	0.856000	1.000000
1.0508421158427379005218	0.5541315328307478971226	-78.906357	-79.129500	0.856000	1.000000
0.9959269513305240018042	0.5509660418109454393942	-79.388141	-79.611284	0.856000	1.000000
1.0094564131646694971067	0.5583828816854895515931	-79.261562	-79.484706	0.856000	1.000000
1.0357433850576400757859	0.5397095297605546404540	-78.821406	-79.044550	0.856000	1.000000
1.0863353538253948116221	0.5417245831969972336140	-78.983740	-79.206884	0.856000	1.000000
1.1023153540009926754095	0.5545243226147025250583	-79.319602	-79.542746	0.856000	1.000000
1.0681869635881702240710	0.5194490310684144462883	-78.875071	-79.098215	0.856000	1.000000
1.1057471617122385243448	0.4797876041515380385327	-80.573152	-80.796296	0.856000	1.000000
